,Unnamed: 0,market_date,company_symbol,news_id,headline,is_volatile
44060,44060,2013-12-05,TWTR,25a1058c-45ce-444e-99fe-58526808a546,daily report internet giants push improve secrecy,1
44061,44061,2013-12-05,TWTR,e2d71ed3-3479-46c5-86ef-92a164484963,words say,1
44062,44062,2013-12-05,TWTR,a1f1da27-5d35-47ba-aa6c-c8b685e388b1, united states reply english terrorists online lure,1
44063,44063,2013-12-09,TWTR,a69b0233-03fb-4105-b0da-c004089dd922,tech giants issue call limits government surveillance users,1
44065,44065,2013-12-16,TWTR,2f9adca7-ebab-4b3a-acf1-fbb6aec8feba,tech hasn t learned urban planning,1
44067,44067,2013-12-23,TWTR,f8ab4501-bdbb-475f-8a9a-04b579933234,twitter message aids followed firing apology,1
44068,44068,2013-12-23,TWTR,1aa9a618-0318-4faf-b299-0a174f408f5a,peter kaplan cracking wise,1
44069,44069,2013-12-30,TWTR,de72ee34-a6eb-44e0-8aaa-4e591f2c78ae,daily report twitter stock soars reflecting exuberance silicon valley,1
44070,44070,2013-12-30,TWTR,1df71c4b-488d-43da-94e2-7e09fed981ca,rise twitter stock reflects exuberance silicon valley,1
44072,44072,2014-01-06,TWTR,23c6b4a9-8124-4ca1-b8cb-6767801704f1,denver mcgee tall drink water,1
44073,44073,2014-01-08,TWTR,8701d8b3-f253-4571-bc7f-64895b00b907,jpmorgan settles madoff charges,1
44074,44074,2014-01-13,TWTR,66924cf8-6a6e-4218-a27d-46af4e743ab1,dropbox says site maintenance error hackers,0
44075,44075,2014-01-13,TWTR,b126f88d-54f0-406b-81b8-cbdb7e15be67,fury sri lanka american embassy tweet killing tamils,0
44076,44076,2014-01-13,TWTR,4a00478e-0b7d-4bac-9d69-9c5a15e1bbc7,scandal turkey leaders may losing tight grip news media,0
44077,44077,2014-01-15,TWTR,8be82e6c-6956-4ca2-b2f4-0a33876e078b,social media marketer assesses facebook advertising platform,1
44079,44079,2014-01-16,TWTR,0eabed52-175b-4e01-9762-427d85c4689e,facebook rolls version trending topics,0
44085,44085,2014-01-21,TWTR,4fc0dbba-5303-4393-b9ff-1f899557c49d,love unravels media indian politician wife found dead,0
44088,44088,2014-01-21,TWTR,a1cfedf5-be44-43da-92ce-7b026b8dfa44,behind cover story emily bazelon anonymous brand vigilante justice,0
44092,44092,2014-01-24,TWTR,4723833a-4967-447a-bd94-3bcca717868f,police commissioner 8217 tweet sends message contrast,0
44093,44093,2014-01-27,TWTR,7710d538-d10c-453b-8482-acc3a29c5351,video tweets maryland shopping mall shooting,1
44094,44094,2014-01-27,TWTR,a3936fc6-7b3d-4e4a-ad12-46bf1879b8be,valley blahs justin bieber troubles exposed twitter achilles heel,1
44095,44095,2014-01-27,TWTR,175a3fd7-ff30-44f0-9de8-a88a019d6e43,diplomacy syrian equation,1
44096,44096,2014-01-27,TWTR,06c4c932-9469-4430-b6e3-2f8c5f7b4494,use snapchat fast ugly ephemeral,1
44097,44097,2014-01-27,TWTR,da836091-88ed-4abf-808e-6a5df6c0d52c,india china besieged air pollution,1
44098,44098,2014-01-27,TWTR,70f12c7b-9da5-415f-b813-76bfd5f5b0dd,republicans departing state union response script,1
44099,44099,2014-01-30,TWTR,9e509a38-49b8-4c42-a46c-ee45a6199c94,maryland gunman wrote diary killing people,1
44101,44101,2014-01-29,TWTR,e2810827-8dc6-4ce9-beaa-923d2e1d9d66,social media rise pulpit isn t president anymore,0
44102,44102,2014-01-30,TWTR,7ff552fe-9a16-4a4d-8494-a7e30d1c5a32,standing tall,1
44108,44108,2014-02-06,TWTR,31baf5b0-1f2b-4d4c-8333-c1a70615d225,twitter q a olympic preparations,1
44109,44109,2014-02-06,TWTR,faafff73-3b34-46e8-88a1-bcfaa1b5d25c,government demands data twitter users continue grow,1
44110,44110,2014-02-06,TWTR,5266738d-c1ea-4a4a-bb3e-5c209d362a9f,user growth twitter starts slow stock dips,1
44113,44113,2014-02-10,TWTR,8d5df01e-2245-48f9-9b80-85f4abf7d151,highlights social feeds nyfw day 4,0
44114,44114,2014-02-10,TWTR,ff6706a0-2e55-42b2-8274-e437814ecfe3, the new normal tech companies others stealth i p o ,0
44118,44118,2014-02-11,TWTR,8ebff512-f805-42d6-a2e1-89f80bb6c476,highlights social feeds nyfw day 5,0
44120,44120,2014-02-12,TWTR,db548418-2599-468b-9f7e-b6bc0cd1dc74,highlights social feeds nyfw day 6,1
44122,44122,2014-02-13,TWTR,9dcc48ab-6ccf-4e0a-8995-693afb90b17a,highlights social feeds nyfw day 7,0
44125,44125,2014-02-13,TWTR,15d65a39-12ac-42f9-9561-ce7dbfa4cdf9,mayday calls navy yard,0
44127,44127,2014-02-19,TWTR,8bb51add-9cb2-478b-8bc9-1c5cf96b7360,venezuelan protest leader jabs government streets online,1
44129,44129,2014-02-24,TWTR,8a40febd-cac5-4b50-be37-fe5487acb262,turks protest new internet restrictions streets online,0
44131,44131,2014-02-25,TWTR,43538778-6160-49e5-95bc-33753d009c06, gselevator tattletale exposed he goldman elevator ,0
44132,44132,2014-02-25,TWTR,fe4026da-6b68-4842-9d18-c75b841151ff,apparent theft mt gox shakes bitcoin world,0
44136,44136,2014-02-26,TWTR,67fd597f-3d7a-4cd5-8d5b-8e4a11c33b28,author unmasking won t stop book,0
44137,44137,2014-02-27,TWTR,fe463980-f353-4a8c-af8c-77ba9367c3e3,peering tech monuments innovation,0
44146,44146,2014-03-10,TWTR,9abccbd0-97fa-4d6d-8345-301933ce3a3b,thoughts mrs clinton year next ,0
44152,44152,2014-03-24,TWTR,d1955431-68b4-4053-bc6a-6761240db916,turkey move silence twitter,1
44153,44153,2014-03-24,TWTR,9120307f-943f-412d-b42d-76355ac8e914,new york council speaker keeps low profile everywhere twitter,1
44154,44154,2014-03-24,TWTR,e8c42d36-1fc6-4689-8ad9-fd37d3b48e6d,turkey twitter roars effort block,1
44155,44155,2014-03-24,TWTR,150ca27b-2cb8-4c2d-b800-e9a80816139c,turkish effort block twitter draws protest,1
44157,44157,2014-03-27,TWTR,ca41522b-481d-431d-a504-98fbccab1e2c,turkish court overturns government ban twitter,1
44160,44160,2014-03-31,TWTR,cca656c9-d79c-4e41-a4bd-ef2a5b79c0f2,internet slang imho,0
44162,44162,2014-04-03,TWTR,f97e13c1-8549-46bb-ae40-8c3a192b2518,updates fort hood shooting,1
44166,44166,2014-04-14,TWTR,d30ad23c-e962-49ed-9a59-ee6778bfe4e1,twitter biggest shareholders say sell stock,0
44169,44169,2014-04-17,TWTR,ea36134e-2c74-4f55-abb0-4e1d294422f2,twitter goes facebook cash cow,0
44172,44172,2014-04-21,TWTR,34584ae9-0bda-4754-b2a1-ea713dca91e4,turkey battle twitter,0
44173,44173,2014-04-21,TWTR,c1c9b473-b23e-4fa5-bc3c-bec07b5571f9,general mills amends new legal policies,0
44175,44175,2014-04-21,TWTR,e4b521c1-71de-45d8-ab54-2d8ad3c19e7e,popular demand,0
44179,44179,2014-04-25,TWTR,9b1a9677-1326-4fa6-a8de-426b9b705875,real communist mouthpiece rages fake communist mouthpiece,1
44180,44180,2014-04-25,TWTR,c74e4bfc-e17b-4e65-98f1-c80c5dc14fff,pistorius trial twitterati day court,1
44186,44186,2014-04-29,TWTR,8ec0b5e1-bb82-4cdf-97f6-7c4c887558c8,following k k r twitter,1
44187,44187,2014-04-30,TWTR,b782f9f7-94de-4948-bae5-20b3359d6a45,daily report twitter revenue rises wall st worries growth,1
44188,44188,2014-04-30,TWTR,6e68e732-52ee-41a6-9e82-4ab80144f25d,revenue twitter growth worry,1
44189,44189,2014-05-01,TWTR,6b568ea9-f0c2-432f-8784-175e3b879fba,online censored reaction urumqi bombing,0
44190,44190,2014-05-05,TWTR,a24c760a-b41d-4090-9f4c-976f3776c4a2,feel blessed ,0
44192,44192,2014-05-05,TWTR,1344baec-cd6e-4a4d-8c90-416f5aa23e94,six seconds loopy creativity millions fans,0
44195,44195,2014-05-06,TWTR,b5fc35d6-e96b-43c7-a9d6-201ec4844321,netscape alibaba,1
44196,44196,2014-05-06,TWTR,8b706673-b831-45a5-aecf-ce07325add30,rights lawyer detained ahead tiananmen anniversary,1
44197,44197,2014-05-07,TWTR,c23a7c92-16a3-4823-b464-0a3f5ac7c8db,twitter plunges shares hit market,1
44199,44199,2014-05-08,TWTR,af57c4e0-ebf1-435f-8d0a-d808cd233c3b,celebration letters characters,1
44200,44200,2014-05-12,TWTR,55103e40-3e43-42a3-adb4-68d814f6885d,first lady condemns abduction nigerian schoolgirls,1
44201,44201,2014-05-12,TWTR,c85aaa3d-0bff-4af9-9378-6ce29af7bfb2,love liked ,1
44202,44202,2014-05-12,TWTR,bf741ebd-fb25-4716-8ae0-e94b7217ebda,popular demand,1
44207,44207,2014-05-22,TWTR,bc5d16d7-6533-4425-8fc8-12a2fdfdff02,twitter agrees block blasphemous tweets pakistan,0
44208,44208,2014-05-22,TWTR,e4ed922a-7ee0-4af3-b6a9-94e294974cfa,censor pdf file,0
44215,44215,2014-05-28,TWTR,4e172c9b-faae-47ec-82b1-078c790dd54a,police use high tech lures reel bike thieves,1
44216,44216,2014-05-30,TWTR,dae3f592-455f-4bb9-bb8b-8c8d39cc6f41,extensive security displays follow attacks china,1
44218,44218,2014-06-02,TWTR,54ed57da-f2e8-4a81-9800-61a3f48adb64,smutty metaphor queen lawrence kansas,0
44224,44224,2014-06-11,TWTR,11cc7e25-ce16-401a-8d52-d4c8ac7d8a97,o j white bronco ride,0
44230,44230,2014-06-30,TWTR,5e8d8bb2-bf98-44e3-ba26-accfaa391630,goodbye now san francisco,0
44231,44231,2014-06-30,TWTR,3681615e-32b0-4562-9d52-bfb5f43a312d,iraq sunni militants take social media advance cause intimidate,0
44245,44245,2014-07-14,TWTR,834f4380-7b5e-4564-adb8-669dcb761d12,turning likes career,0
44248,44248,2014-07-21,TWTR,8a0013de-30f9-421c-ba1b-4e6788625cf9,sing me muse but keep brief ,0
44249,44249,2014-07-22,TWTR,554c4cf6-4bcf-4e86-98f9-7efa29137f06,twitter acts quickly suspect pro china accounts,0
44250,44250,2014-07-22,TWTR,15b8b7ad-4c61-4ebe-a71a-e4255e89cadd,it 8217 another perfect day tibet ,0
44251,44251,2014-07-24,TWTR,da33c075-ee28-4c45-a11e-464dd676be13,connecting tech world everyday life,0
44253,44253,2014-07-30,TWTR,461ca59d-dec9-4e00-aac8-ca6c04efca25,daily report world cup gives twitter lift,1
44254,44254,2014-07-30,TWTR,1ecb22ed-c38f-4adc-9a82-828886136231,world cup gave twitter big burst traffic,1
44256,44256,2014-08-04,TWTR,b3bec7df-f67e-44c1-b8ff-3b8358b19116,grad school tweets,0
44259,44259,2014-08-11,TWTR,6386ce7e-7066-4b3c-84a5-97e88d7e448f,inquiry seeks twitter user brooklyn bridge flag case,0
44263,44263,2014-08-13,TWTR,7b007e3e-53a5-411a-b2b4-2952a06b0c0a,shooting spurs hashtag effort stereotypes,0
44264,44264,2014-08-13,TWTR,dc43663e-654f-4be8-b851-7841947a9484,scenes chaos unfold peaceful vigil ferguson,0
44268,44268,2014-08-18,TWTR,8d185785-3f6f-4138-8393-7800f8b22d5e,view ferguson thrust michael brown shooting national attention,0
44269,44269,2014-08-19,TWTR,305b45c5-91eb-4ce9-aac7-50d1a11c19d7,council speaker twitter says hpv infection,0
44273,44273,2014-08-27,TWTR,2913bb91-81db-46c4-a9ce-3dd131ed41d9,zara withdraws t shirts accusations online anti semitism,0
44274,44274,2014-08-28,TWTR,8cffb0b2-8243-4f9c-96f6-cee1390f4ab2,ferguson reveals twitter loop,0
44275,44275,2014-09-03,TWTR,5a9f8949-4e5f-47c7-ae4c-408ffea995cc,leaked nude photos another frontier feminists,0
44278,44278,2014-09-08,TWTR,6da700e7-8e34-4cf9-9d6a-10e9e342ab06,police spain arm social media fight crime,0
44279,44279,2014-09-09,TWTR,ac91cd4b-d8c7-47e1-ae6e-00ba3ade007d,twitter begins testing 8216 buy 8217  button instant purchases users,0
44282,44282,2014-09-15,TWTR,74db7246-7aad-4310-bc81-2f04eb420c4f,twitter erupts nicki minaj offer school declined,1
44283,44283,2014-09-15,TWTR,7d281b67-51ff-4d7d-8568-567094300167,embrace social media aids flood victims kashmir,1
44284,44284,2014-09-15,TWTR,8ee655c6-339b-499b-8e01-24bef282a335,twitter triumph,1
44288,44288,2014-09-19,TWTR,6dc51736-c376-4b40-bd0f-bf1cdf021a5c,election tweeted and retweeted ,1
44292,44292,2014-09-25,TWTR,b004dbbb-be70-4d09-882b-65eedbc5bc23,making adjustments search perfect news feed,0
44298,44298,2014-09-29,TWTR,a1df9810-69ca-45ef-ac4b-539d5aad3948,around world support hong kong protesters,0
44302,44302,2014-10-02,TWTR,9aa347fa-d1a5-4f9d-8e7d-95bbdffa30dd,steven salaita quagmire academic freedom,1
44303,44303,2014-10-02,TWTR,9bb6606f-f6e7-4a93-b5f3-cea04e1e77ef,narendra modi american facebook fans,1
44304,44304,2014-10-03,TWTR,cde44d04-3a7a-42de-86d1-bec735f76450,shamed flamed harassed it like called fat online,1
44307,44307,2014-10-08,TWTR,6215d404-6959-4af3-9f46-176739a1401d,hong kong protests seen twitter oct 7,1
44309,44309,2014-10-10,TWTR,7f346dae-bb33-4597-8e25-2cd880a9c186,malala social media,1
44310,44310,2014-10-10,TWTR,6a4c624a-1910-4e92-88d6-7a81f63d0287,bahrain rights activist charged twitter posts,1
44311,44311,2014-10-13,TWTR,3dd69183-3bd1-4427-921f-95b0f1f75a7e,jennifer lawrence strong stance privacy,1
44316,44316,2014-10-20,TWTR,f4d3fc51-a05b-468e-a018-23f4fd06a9ab,monica lewinsky joins twitter,1
44318,44318,2014-10-23,TWTR,09cc6431-30de-45fd-8de4-6b0e2da9a521,presidential challenger brazil forced carry without lindsay lohan support,0
44319,44319,2014-10-24,TWTR,e10d050c-8780-4d32-bffb-5fc245db4fd3,turkish pianist strikes back lsquo censorship rsquo ,0
44320,44320,2014-10-27,TWTR,240916f0-e13e-428f-9a60-b6149d81f6bc,britain elizabeth r sends first tweet,0
44321,44321,2014-10-27,TWTR,8e8a55d7-3029-4ef9-889d-60320f3ec80e,social network pays friend,0
44323,44323,2014-10-28,TWTR,b11eb414-4ff6-44ed-840f-44e2fbdfdeda,midterm elections yawn political reporter ,1
44324,44324,2014-10-28,TWTR,b53dab55-e1cf-499d-8ef6-af6ddde04f32,daily report twitter shares fall usage stalls,1
44325,44325,2014-10-28,TWTR,58444524-1666-4b47-ac1e-8114bcd47fc7,twitter revenue sharply rises usage stalls,1
44326,44326,2014-10-28,TWTR,46cccf5c-3b64-42a1-bec6-1f59a5bc79d3,bollywood takes agony kashmir shakespeare,1
44332,44332,2014-11-04,TWTR,09b21992-41b4-4fa2-9333-b8c84cce690a,world gallery,0
44337,44337,2014-11-11,TWTR,8032cf50-cbc5-4e58-9818-d3627f9d390f,south africa court order muzzles outspoken puppet,0
44338,44338,2014-11-13,TWTR,2632faf6-100c-44b9-bd73-8f3f9bdabe81,alex target side fame,1
44339,44339,2014-11-14,TWTR,e11f517f-1ab8-486a-a2f8-3b6a975135b5, askdrh question energy science obama science team,1
44345,44345,2014-12-01,TWTR,d6d7d0bf-6436-4b75-9e8b-6205d92da0be,twitter post malaysia airlines sends wrong message,1
44346,44346,2014-12-01,TWTR,b9bd8836-4558-4ac6-bddc-b3572df88b6e,instagram celebrities jokes especially kim kardashian,1
44348,44348,2014-12-04,TWTR,e2a1a489-f135-46c6-bb5f-b9402a0a3067,smaller farms including organic farms technology tradition meet,0
44352,44352,2014-12-10,TWTR,de04f3f3-225f-4a38-9c1b-85f969286bd9,payments becoming invisible conversation square jack dorsey,0
44357,44357,2014-12-15,TWTR,2d59d787-bc05-46a0-aedc-2a16f70d355a,twitter backer isis clean cut executive india british channel says,0
44359,44359,2014-12-16,TWTR,ddfd6104-8697-4b46-8aab-3b4e60ac7122,turning illridewithyou real world action australia,1
44361,44361,2014-12-19,TWTR,2db5a6bd-8e32-48cb-b036-a52009843b9e,citigroup says instagram worth 35 billion,0
44369,44369,2015-01-05,TWTR,ed39810a-e8de-4813-9bf3-cb8b4f96bac1,stuff liked clever data visualization year outrage,0
44370,44370,2015-01-06,TWTR,f8bab531-e83a-46c3-85f1-4710b2c9cf4e,apps everywhere unifying link,1
44371,44371,2015-01-09,TWTR,f5b7d687-1a06-4203-9dbc-f4ea942c9bbf,americans use online social networks,0
44374,44374,2015-01-13,TWTR,c0eb5228-9d04-43ef-8ff7-a729cc20841f,fox news beats retreat gaffes islam,0
44375,44375,2015-01-15,TWTR,f03ef128-3dec-4617-98b4-512585db31d6,freeing pc malware,1
44377,44377,2015-01-20,TWTR,28f8147a-ba31-4eab-9f85-2061ed1c76b4,anchor leaves cnn tweets,0
44381,44381,2015-01-20,TWTR,4fbf6032-9753-4c6e-b3ab-10bbff675696,tom brady laughs n f l inquiry deflated footballs,0
44382,44382,2015-01-22,TWTR,b03b485d-f92a-484d-adf7-13b5ae785134,best twitter ad practices include narrow targets videos brevity,0
44383,44383,2015-01-27,TWTR,5da68e19-77c8-4ab2-b14e-70bf6cbe97cd,twitter adds group messaging video recording,0
44387,44387,2015-02-02,TWTR,093bf024-73f2-408b-bf7e-ae6f955de599,jeremy scott moschino katy perry scored super bowl xlix ,0
44389,44389,2015-02-02,TWTR,eb356c6d-649b-4297-a05b-884e8e6ce8b0,january job data big earnings reports greek bailout,0
44392,44392,2015-02-05,TWTR,a0be0733-b991-43dc-97e1-731faa9d09d4,argentina president mocks chinese accents visit china,0
44393,44393,2015-02-06,TWTR,5f67c93e-c1a7-4fbe-a0a0-043b4c136ef2,daily report revenue twitter rises user growth slows,1
44394,44394,2015-02-06,TWTR,a5671a56-7a5b-4048-9b6a-fd4e3cfbab31,twitter 8217 revenue grows despite user stagnation,1
44397,44397,2015-02-12,TWTR,a10306ba-eb87-4cf7-9636-ab498d2d54f2,one stupid tweet blew justine sacco life,0
44398,44398,2015-02-12,TWTR,22a8cf4b-5baf-444b-a026-f3a934348750,malaysian police use twitter crackdown dissent,0
44400,44400,2015-02-17,TWTR,4da45aed-387d-41f4-93a3-f47778cfdfe4,epidemic facelessness,0
44401,44401,2015-02-19,TWTR,fa3d43fe-11a8-4651-8e12-0de0aa69eb27,twitter users could vote,0
44405,44405,2015-03-06,TWTR,8d1d9500-0795-48a8-82d5-3da74287610a,isis adept twitter study finds,0
44406,44406,2015-03-06,TWTR,f6c8edbf-8289-4d5a-9363-61667251a377,nasdaq changed climb 5 000,0
44409,44409,2015-03-09,TWTR,9e710641-73b3-4b2a-b3cf-b2b94b828027,kleiner perkins disrupted,0
44410,44410,2015-03-10,TWTR,7dae9dbc-8d63-4e65-9dad-68b99d589a10,quiet start central bank bond buying program eurozone,1
44412,44412,2015-03-16,TWTR,659efc9d-5e4c-4b8a-acd6-565c9348d399,meerkat basks breakout glow despite twitter snag,0
44414,44414,2015-03-18,TWTR,544970c0-656f-449d-8c63-c0ad022e43cf,pearson fire monitoring students 8217  twitter posts,0
44419,44419,2015-03-20,TWTR,60b5dc30-af9f-4d4d-b5e7-7729afa496be,gesture turned fiscal crisis twitter fodder it ,0
44420,44420,2015-03-23,TWTR,6bc5f7d4-daf5-4a5d-a71e-0423167166ab,minneapolis isis american path jihad,0
44421,44421,2015-03-25,TWTR,f160f0c6-0a00-40b3-aa44-9ce4a5c6e4d5,clinton appoints digital team crucial campaign,1
44422,44422,2015-03-25,TWTR,eea202f8-2f46-4d48-a9c7-3e5a9ca34714,behind veil anonymity online vigilantes battle islamic state,1
44424,44424,2015-03-26,TWTR,92cd06cc-d43f-4fb3-8774-df9ae721c1bd,twitter broken windows,0
44430,44430,2015-03-30,TWTR,92299940-8d4d-461f-aa72-b4558d9e0c47,anything uconn can t do tweet one,0
44431,44431,2015-04-01,TWTR,8d151795-2f96-4c40-a4b6-76744eef5f39,activist links 26 000 twitter accounts isis,0
44436,44436,2015-04-06,TWTR,8e64014c-b55d-452b-8f87-f1a40d3b3ac6,spread word men 8217 style,0
44437,44437,2015-04-06,TWTR,27f490ed-7c83-4d20-83b1-5bafbd285cfd,bahrain arrests rights activist tweets torture,0
44438,44438,2015-04-07,TWTR,2185fc0b-cb37-43a7-bcf3-a4bf4f6e7031,turqu a bloquea twitter youtube sitios que publicaron foto de reh n,1
44439,44439,2015-04-07,TWTR,a871608c-6bd9-4a66-854b-3e68fbf5a074,scientists swarm around twitter hashtag iamascientistbecause,1
44440,44440,2015-04-07,TWTR,448a1d3f-ae05-4a07-b4d4-6ac3e6f71186,turkey blocks youtube and briefly twitter hostage photo,1
44441,44441,2015-04-08,TWTR,5f2960ab-f28b-42e1-b32f-76a959192f81,silicon valley friendly families reporter notebook,0
44449,44449,2015-04-20,TWTR,d0cbb0a6-9c83-44c8-8cd7-c1ac6e0ff76d,twitter expands direct messaging,0
44451,44451,2015-04-21,TWTR,38e827ce-d094-4418-9fca-c5bffac614e9,twitter broadens ban violent threats,0
44452,44452,2015-04-24,TWTR,6b04c659-2416-4d19-95dc-a73611b14500,turkish college student convicted tweeting satirical news story,0
44454,44454,2015-04-28,TWTR,d815c039-eab2-4d7e-810b-962ccf13acc2,morning agenda makes mogul,1
44455,44455,2015-04-28,TWTR,9e793be2-5bf8-4f96-bc94-74a16dcbeac9,daily report twitter 8217 new features old problem,1
44456,44456,2015-04-28,TWTR,ec7d10e8-7f32-4e4a-b8ea-d6f9cca49bb6,twitter dick costolo delivers change right mix remains elusive,1
44457,44457,2015-04-29,TWTR,3c5528c0-26c5-4cc2-a15f-e55d0caa6387,morning agenda tweet sinks twitter 8217 stock,1
44458,44458,2015-04-29,TWTR,d6e3e769-5917-427e-843e-db93c3f7b2b8,daily report breaking news twitter twitter,1
44459,44459,2015-04-29,TWTR,e6876fb5-461e-48da-805f-c6c3bfe1154c,data company unearthed twitter earnings early,1
44460,44460,2015-04-29,TWTR,375a4832-3770-4ee6-a8aa-9ed987c0fdd2,twitter earnings released early disappoint investors,1
44461,44461,2015-04-30,TWTR,83a00044-f834-45f0-a771-83f817a7976b,twitter troubles lie marketers reluctance buy new kind ad,0
44465,44465,2015-05-01,TWTR,74fa050a-4db5-408b-b094-14d54e090380,daily report social media companies take beating results fall short,0
44467,44467,2015-05-04,TWTR,ad88a8b8-3644-459a-bd31-cc9b0d709bdb,enlisting bystanders fight online abuse,0
44472,44472,2015-05-05,TWTR,c6c06478-ce71-4597-8591-b3f9f6bb1145,boxing match video piracy battle enters latest round mobile apps,0
44474,44474,2015-05-07,TWTR,5ece16e8-a823-4a01-8ebe-8a1454d4853d,teens don t smartphones ,0
44475,44475,2015-05-11,TWTR,addbb40c-139d-408b-9267-39c3a507333b, our demand simple stop killing us ,0
44477,44477,2015-05-11,TWTR,05416602-1ff7-4bce-a466-354119c563b3, floridaman beguiles hapless harebrained,0
44482,44482,2015-05-18,TWTR,079c70e5-ed36-40f1-be83-39d60c2deff4,chinese rights lawyer detained 2014 stand trial,0
